 #  q=   1.0000000000000000       POT1=   7.9450099999999999       T2/T1=  0.92179999999999995       i=   88.016999999999996     
 2452126.891876        0.06900  0.51391646  0.50355927  1.01747572  0.99252095   1.00000    15.7412    -0.0188    0.000000D+00
 2452127.161090        0.07000  0.51392592  0.50360182  1.01752773  0.99257169   1.00000    15.7411    -0.0189    0.000000D+00
 2452127.430304        0.07100  0.51393633  0.50364128  1.01757762  0.99262035   1.00000    15.7410    -0.0189    0.000000D+00
 2452127.699518        0.07200  0.51394003  0.50367610  1.01761614  0.99265792   1.00000    15.7410    -0.0190    0.000000D+00
 2452127.968732        0.07300  0.51394009  0.50371227  1.01765236  0.99269326   1.00000    15.7410    -0.0190    0.000000D+00
 2452128.237946        0.07400  0.51394008  0.50374544  1.01768552  0.99272560   1.00000    15.7409    -0.0190    0.000000D+00
 2452128.507160        0.07500  0.51393448  0.50377672  1.01771120  0.99275065   1.00000    15.7409    -0.0191    0.000000D+00
 2452128.776374        0.07600  0.51393124  0.50381542  1.01774665  0.99278523   1.00000    15.7409    -0.0191    0.000000D+00
 2452129.045588        0.07700  0.51393769  0.50385843  1.01779612  0.99283349   1.00000    15.7408    -0.0192    0.000000D+00
 2452129.314802        0.07800  0.51394696  0.50390106  1.01784802  0.99288411   1.00000    15.7408    -0.0192    0.000000D+00
 2452129.584016        0.07900  0.51395238  0.50394219  1.01789458  0.99292953   1.00000    15.7407    -0.0193    0.000000D+00
 2452129.853230        0.08000  0.51395773  0.50398400  1.01794173  0.99297553   1.00000    15.7407    -0.0193    0.000000D+00
 2452130.122444        0.08100  0.51396289  0.50402479  1.01798768  0.99302035   1.00000    15.7406    -0.0194    0.000000D+00
 2452130.391658        0.08200  0.51396432  0.50406234  1.01802666  0.99305837   1.00000    15.7406    -0.0194    0.000000D+00
 2452130.660872        0.08300  0.51396102  0.50409857  1.01805959  0.99309049   1.00000    15.7405    -0.0194    0.000000D+00
 2452130.930086        0.08400  0.51395827  0.50413890  1.01809717  0.99312716   1.00000    15.7405    -0.0195    0.000000D+00
 2452131.199300        0.08500  0.51396119  0.50418307  1.01814426  0.99317309   1.00000    15.7404    -0.0195    0.000000D+00
 2452131.468514        0.08600  0.51396701  0.50422779  1.01819480  0.99322239   1.00000    15.7404    -0.0196    0.000000D+00
 2452131.737728        0.08700  0.51397349  0.50427238  1.01824587  0.99327221   1.00000    15.7403    -0.0196    0.000000D+00
 2452132.006942        0.08800  0.51397790  0.50431579  1.01829369  0.99331886   1.00000    15.7403    -0.0197    0.000000D+00
 2452132.276156        0.08900  0.51397962  0.50435525  1.01833487  0.99335903   1.00000    15.7402    -0.0197    0.000000D+00
 2452132.545370        0.09000  0.51397609  0.50439598  1.01837208  0.99339532   1.00000    15.7402    -0.0198    0.000000D+00
 2452132.814584        0.09100  0.51397603  0.50443907  1.01841510  0.99343729   1.00000    15.7401    -0.0198    0.000000D+00
 2452133.083798        0.09200  0.51397894  0.50448598  1.01846492  0.99348589   1.00000    15.7401    -0.0199    0.000000D+00
 2452133.353012        0.09300  0.51398722  0.50453738  1.01852460  0.99354411   1.00000    15.7400    -0.0199    0.000000D+00
 2452133.622226        0.09400  0.51399721  0.50458456  1.01858177  0.99359987   1.00000    15.7400    -0.0200    0.000000D+00
 2452133.891440        0.09500  0.51399980  0.50462714  1.01862694  0.99364393   1.00000    15.7399    -0.0200    0.000000D+00
 2452134.160654        0.09600  0.51399875  0.50467208  1.01867083  0.99368674   1.00000    15.7399    -0.0201    0.000000D+00
 2452134.429868        0.09700  0.51399995  0.50471477  1.01871472  0.99372956   1.00000    15.7398    -0.0201    0.000000D+00
 2452134.699082        0.09800  0.51399569  0.50475619  1.01875188  0.99376581   1.00000    15.7398    -0.0202    0.000000D+00
 2452134.968296        0.09900  0.51399296  0.50480205  1.01879501  0.99380788   1.00000    15.7397    -0.0202    0.000000D+00
 2452135.237510        0.10000  0.51399572  0.50485162  1.01884734  0.99385893   1.00000    15.7397    -0.0203    0.000000D+00
 2452135.506724        0.10100  0.51400316  0.50490349  1.01890665  0.99391678   1.00000    15.7396    -0.0203    0.000000D+00
 2452135.775938        0.10200  0.51401112  0.50495425  1.01896537  0.99397406   1.00000    15.7396    -0.0204    0.000000D+00
 2452136.045152        0.10300  0.51401623  0.50500148  1.01901771  0.99402512   1.00000    15.7395    -0.0205    0.000000D+00
 2452136.314366        0.10400  0.51401682  0.50504970  1.01906652  0.99407274   1.00000    15.7395    -0.0205    0.000000D+00
 2452136.583580        0.10500  0.51401926  0.50509509  1.01911435  0.99411939   1.00000    15.7394    -0.0206    0.000000D+00
 2452136.852794        0.10600  0.51401510  0.50514085  1.01915595  0.99415997   1.00000    15.7394    -0.0206    0.000000D+00
 2452137.122008        0.10700  0.51401585  0.50519103  1.01920688  0.99420965   1.00000    15.7393    -0.0207    0.000000D+00
 2452137.391222        0.10800  0.51402015  0.50524364  1.01926379  0.99426516   1.00000    15.7392    -0.0207    0.000000D+00
 2452137.660436        0.10900  0.51402615  0.50529531  1.01932146  0.99432142   1.00000    15.7392    -0.0208    0.000000D+00
 2452137.929650        0.11000  0.51402987  0.50534471  1.01937458  0.99437324   1.00000    15.7391    -0.0208    0.000000D+00
 2452138.198864        0.11100  0.51403002  0.50539226  1.01942228  0.99441976   1.00000    15.7391    -0.0209    0.000000D+00
 2452138.468078        0.11200  0.51402804  0.50544094  1.01946898  0.99446532   1.00000    15.7390    -0.0209    0.000000D+00
 2452138.737292        0.11300  0.51402791  0.50548776  1.01951567  0.99451087   1.00000    15.7390    -0.0210    0.000000D+00
 2452139.006506        0.11400  0.51402357  0.50553742  1.01956100  0.99455508   1.00000    15.7389    -0.0210    0.000000D+00
 2452139.275720        0.11500  0.51402617  0.50559196  1.01961813  0.99461081   1.00000    15.7389    -0.0211    0.000000D+00
 2452139.544934        0.11600  0.51403308  0.50564696  1.01968005  0.99467121   1.00000    15.7388    -0.0212    0.000000D+00
 2452139.814148        0.11700  0.51404048  0.50570229  1.01974277  0.99473240   1.00000    15.7387    -0.0212    0.000000D+00
 2452140.083362        0.11800  0.51404489  0.50575273  1.01979762  0.99478590   1.00000    15.7387    -0.0213    0.000000D+00
 2452140.352576        0.11900  0.51404331  0.50580287  1.01984617  0.99483326   1.00000    15.7386    -0.0213    0.000000D+00
 2452140.621790        0.12000  0.51404273  0.50585255  1.01989528  0.99488117   1.00000    15.7386    -0.0214    0.000000D+00
 2452140.891004        0.12100  0.51403990  0.50590064  1.01994054  0.99492532   1.00000    15.7385    -0.0214    0.000000D+00
